Reviewer,Restaurant,label,pred_score,rank_pred
Sharukh Khan,Banana Leaf Multicuisine Restaurant,0.0,-0.7029992072815534,3.0
Shashank Kale,Khaan Saab,0.0,0.6711815936978127,1.0
Shashank Kale,Karachi Cafe,0.0,-0.703189478638772,2.0
Shashank Kale,Kritunga Restaurant,0.0,-0.703189478638772,3.0
Shashi Kumar,Dine O China,2.0,0.6821312476382405,1.0
Shashi Kumar,Asian Meal Box,0.0,-0.7019127827524814,2.0
Shashi Kumar,Momos Delight,0.0,-0.7019127827524814,3.0
Shashi Nath,Hotel Zara Hi-Fi,3.0,0.6071918853388985,1.0
Shashi Nath,"3B's - Buddies, Bar & Barbecue",0.0,-0.7019232822159183,2.0
Shashi Nath,Owm Nom Nom,0.0,-0.7029992072815534,3.0
Shashi Prasad,Delhi-39,0.0,0.5760888721559887,1.0
Shashi Prasad,Desi Bytes,0.0,-0.6219429654270048,2.0
Shashi Prasad,Over The Moon Brew Company,0.0,-0.7011995188056979,3.0
Shashwat Priyadarshi,Aromas@11SIX,3.0,0.690840593704878,1.0
Shashwat Priyadarshi,PourHouse7,0.0,-0.7011995188056979,2.0
Shashwat Priyadarshi,Zing's Northeast Kitchen,0.0,-0.7028858765402104,3.0
Shibu Singh,The Lal Street - Bar Exchange,2.0,0.49144556201209566,1.0
Shibu Singh,Hotel Zara Hi-Fi,0.0,-0.7027236381218351,2.0
Shibu Singh,Tempteys,0.0,-0.7028858765402104,3.0
Shikha Jain,Mathura Vilas,3.0,0.4603338467411604,1.0
Shikha Jain,Hotel Zara Hi-Fi,0.0,-0.5704282040735376,2.0
Shikha Jain,Amul,0.0,-0.7028858765402104,3.0
Shiladitya Chaudhury,Chinese Pavilion,0.0,0.6667988252737063,1.0
Shiladitya Chaudhury,The Foodie Monster Kitchen,0.0,-0.6964677000041194,2.0
Shiladitya Chaudhury,Hyderabadi Daawat,0.0,-0.703189478638772,3.0
ShilpA,Zega - Sheraton Hyderabad Hotel,3.0,0.6762952971477463,1.0
ShilpA,The Foodie Monster Kitchen,0.0,-0.5242442448611189,2.0
ShilpA,The Indi Grill,0.0,-0.5677190674969197,3.0
Shilpa Jain,Flechazo,3.0,0.6533266829722938,1.0
Shilpa Jain,Amul,0.0,-0.7012921041434361,2.0
Shilpa Jain,Beyond Flavours,0.0,-0.703189478638772,3.0
Shiva Kumar Chary,Shah Ghouse Hotel & Restaurant,3.0,0.6983768998383802,1.0
Shiva Kumar Chary,13 Dhaba,0.0,-0.7019127827524814,2.0
Shiva Kumar Chary,Frio Bistro,0.0,-0.703189478638772,3.0
Shiva Mysore,T Grill,2.0,0.690840593704878,1.0
Shiva Mysore,Hitech Bawarchi Food Zone,0.0,-0.5721942705447367,2.0
Shiva Mysore,Chinese Pavilion,0.0,-0.6948609331629481,3.0
Shiva Ram,T Grill,1.0,0.690840593704878,1.0
Shiva Ram,Pista House,0.0,-0.7029992072815534,2.0
Shiva Ram,Hyderabadi Daawat,0.0,-0.703189478638772,3.0
Shiva Sagar,Hitech Bawarchi Food Zone,0.0,0.6378660196813397,1.0
Shiva Sagar,GD's,0.0,-0.6949306781117205,2.0
Shiva Sagar,Club Rogue,0.0,-0.7027236381218351,3.0
Shiva Shankar Naik,B-Dubs,3.0,0.6606865661078515,1.0
Shiva Shankar Naik,Cream Stone,0.0,-0.7028858765402104,2.0
Shiva Shankar Naik,Angaara Counts 3,0.0,-0.703189478638772,3.0
Shiva Varma,Cafe Eclat,2.0,0.6762952971477463,1.0
Shiva Varma,The Old Madras Baking Company,0.0,-0.6944891332799401,2.0
Shiva Varma,Beyond Flavours,0.0,-0.703189478638772,3.0
Shivam Dhamija,Triptify,3.0,0.616410726266881,1.0
Shivam Dhamija,Al Saba Restaurant,0.0,-0.703189478638772,2.0
Shivam Dhamija,Beyond Flavours,0.0,-0.703189478638772,3.0
Shivanand K,Amul,1.0,0.6516494316299958,1.0
Shivanand K,Barbeque Nation,0.0,-0.7000449987745438,2.0
Shivanand K,Dunkin' Donuts,0.0,-0.7000449987745438,3.0
Shivani,Owm Nom Nom,3.0,0.690840593704878,1.0
Shivani,Biryanis And More,0.0,-0.5721942705447367,2.0
Shivani,Pista House,0.0,-0.7029992072815534,3.0
Shivani Balmuri,The Fisherman's Wharf,0.0,0.690840593704878,1.0
Shivani Balmuri,The Indi Grill,0.0,0.13887334506956123,2.0
Shivani Balmuri,Triptify,0.0,-0.6944891332799401,3.0
Shivani Gupta,Cafe Eclat,0.0,0.6762952971477463,1.0
Shivani Gupta,Paradise,0.0,-0.7019232822159183,2.0
Shivani Gupta,Hunger Maggi Point,0.0,-0.7025490348753349,3.0
Shobhit Pandey,"3B's - Buddies, Bar & Barbecue",3.0,0.6568057053650351,1.0
Shobhit Pandey,Yum Yum Tree - The Arabian Food Court,0.0,-0.7027236381218351,2.0
Shobhit Pandey,The Fisherman's Wharf,0.0,-0.7028321265121787,3.0
Shoeb,Mohammedia Shawarma,3.0,0.6004833857709395,1.0
Shoeb,Barbeque Nation,0.0,-0.7000449987745438,2.0
Shoeb,Marsala Food Company,0.0,-0.7000449987745438,3.0
Shouvik Acharyya,Urban Asia - Kitchen & Bar,0.0,0.6943852978484143,1.0
Shouvik Acharyya,Domino's Pizza,0.0,-0.7028858765402104,2.0
Shouvik Acharyya,Mazzo - Marriott Executive Apartments,0.0,-0.703189478638772,3.0
Shravani Reddy,La La Land - Bar & Kitchen,0.0,0.6517257760213635,1.0
Shravani Reddy,Delhi-39,0.0,-0.6219429654270048,2.0
Shravani Reddy,Mazzo - Marriott Executive Apartments,0.0,-0.7028321265121787,3.0
Shravanrajreddy36,B-Dubs,3.0,0.6606865661078515,1.0
Shravanrajreddy36,Behrouz Biryani,0.0,-0.7028858765402104,2.0
Shravanrajreddy36,Hotel Zara Hi-Fi,0.0,-0.7028858765402104,3.0
Shravni JS,Kritunga Restaurant,2.0,0.6533266829722938,1.0
Shravni JS,Triptify,0.0,-0.6944891332799401,2.0
Shravni JS,Banana Leaf Multicuisine Restaurant,0.0,-0.7009943195766868,3.0
Shrestha Gupta,Gal Punjab Di,1.0,0.5797236734436331,1.0
Shrestha Gupta,Paradise,0.0,-0.7019975314386193,2.0
Shrestha Gupta,Hunger Maggi Point,0.0,-0.7025490348753349,3.0
Shruthi Y.N,Banana Leaf Multicuisine Restaurant,2.0,0.6983768998383802,1.0
Shruthi Y.N,Paradise,0.0,-0.5841598338524336,2.0
Shruthi Y.N,PourHouse7,0.0,-0.7011995188056979,3.0
Shubham Shrivastava,The Tilt Bar Republic,3.0,0.5145321525940754,1.0
Shubham Shrivastava,Diners Pavilion,0.0,-0.383163343133204,2.0
Shubham Shrivastava,Driven Cafe,0.0,-0.703189478638772,3.0
Shubham Shukla,Diners Pavilion,0.0,0.5800506961727669,1.0
Shubham Shukla,Hotel Zara Hi-Fi,0.0,-0.7027236381218351,2.0
Shubham Shukla,Cream Stone,0.0,-0.7028858765402104,3.0
Shubhamjuneja41,Shanghai Chef 2,2.0,0.6686295881055473,1.0
Shubhamjuneja41,Frio Bistro,0.0,-0.703189478638772,2.0
Shubhamjuneja41,Shree Santosh Dhaba Family Restaurant,0.0,-0.703189478638772,3.0
Shubhi,Delhi-39,2.0,0.5965297285983506,1.0
Shubhi,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
Shubhi,The Old Madras Baking Company,0.0,-0.7025490348753349,3.0
Shyam Jampala,Flechazo,0.0,0.690840593704878,1.0
Shyam Jampala,Barbeque Nation,0.0,-0.47983040855220777,2.0
Shyam Jampala,Zega - Sheraton Hyderabad Hotel,0.0,-0.7012921041434361,3.0
Siddhanth Sharma,Faasos,0.0,0.6575521766276967,1.0
Siddhanth Sharma,Dunkin' Donuts,0.0,-0.7029992072815534,2.0
Siddhanth Sharma,Jonathan's Kitchen - Holiday Inn Express & Suites,0.0,-0.703189478638772,3.0
Siddharth Boddupalli,T Grill,2.0,0.690840593704878,1.0
Siddharth Boddupalli,Aromas@11SIX,0.0,-0.6120302064049792,2.0
Siddharth Boddupalli,Desi Bytes,0.0,-0.6991449854151568,3.0
Siddharth Gopalam,Tiki Shack,0.0,0.47837012043296295,1.0
Siddharth Gopalam,B-Dubs,0.0,-0.7025490348753349,2.0
Siddharth Gopalam,Barbeque Nation,0.0,-0.703189478638772,3.0
Siddharth Kushwaha,Asian Meal Box,2.0,0.46285978620150536,1.0
Siddharth Kushwaha,Hunger Maggi Point,0.0,-0.05113532739292647,2.0
Siddharth Kushwaha,Tiki Shack,0.0,-0.7021963987923616,3.0
Siddharth Singh Gaur,Komatose - Holiday Inn Express & Suites,2.0,0.6517257760213635,1.0
Siddharth Singh Gaur,Hyper Local,0.0,-0.4392199368619668,2.0
Siddharth Singh Gaur,Wich Please,0.0,-0.7025490348753349,3.0
Siddhartha Krishna,Urban Asia - Kitchen & Bar,3.0,0.6943852978484143,1.0
Siddhartha Krishna,Flechazo,0.0,-0.7019232822159183,2.0
Siddhartha Krishna,Khaan Saab,0.0,-0.7028858765402104,3.0
Sidharth Palai,Momos Delight,3.0,0.6607108711478651,1.0
Sidharth Palai,Mustang Terrace Lounge,0.0,-0.703189478638772,2.0
Sidharth Palai,T Grill,0.0,-0.703189478638772,3.0
Silpa Acharya,Hyderabadi Daawat,0.0,0.5286165116525315,1.0
Silpa Acharya,Banana Leaf Multicuisine Restaurant,0.0,-0.703189478638772,2.0
Silpa Acharya,Eat India Company,0.0,-0.703189478638772,3.0
Simran Bhat,Mathura Vilas,0.0,0.5472283233959248,1.0
Simran Bhat,GD's,0.0,-0.6949306781117205,2.0
Simran Bhat,Over The Moon Brew Company,0.0,-0.7011995188056979,3.0
Simran Swain,Karachi Cafe,3.0,0.6801659455420855,1.0
Simran Swain,Wich Please,0.0,-0.6944891332799401,2.0
Simran Swain,Shah Ghouse Spl Shawarma,0.0,-0.7025490348753349,3.0
Sindhu Dimple,"3B's - Buddies, Bar & Barbecue",0.0,0.6568057053650351,1.0
Sindhu Dimple,AB's - Absolute Barbecues,3.0,0.5434738277516128,2.0
Sindhu Dimple,Banana Leaf Multicuisine Restaurant,0.0,-0.703189478638772,3.0
Singhkanika.singh010,Cascade - Radisson Hyderabad Hitec City,3.0,0.690840593704878,1.0
Singhkanika.singh010,Prism Club & Kitchen,0.0,-0.600297711681836,2.0
Singhkanika.singh010,Royal Spicy Restaurant,0.0,-0.7027236381218351,3.0
Siri Srilu,Royal Spicy Restaurant,3.0,0.6711815936978127,1.0
Siri Srilu,AB's - Absolute Barbecues,0.0,-0.7019232822159183,2.0
Siri Srilu,Amul,0.0,-0.7028858765402104,3.0
Sk Saleem,Paradise,3.0,0.656432870242823,1.0
Sk Saleem,Momos Delight,0.0,-0.7025490348753349,2.0
Sk Saleem,Domino's Pizza,0.0,-0.7028858765402104,3.0
Skabdulyounus9,B-Dubs,3.0,0.6606865661078515,1.0
Skabdulyounus9,Hyper Local,0.0,-0.703189478638772,2.0
Skabdulyounus9,Shree Santosh Dhaba Family Restaurant,0.0,-0.703189478638772,3.0
Sneha Chinni,Asian Meal Box,0.0,0.46285978620150536,1.0
Sneha Chinni,Komatose - Holiday Inn Express & Suites,0.0,-0.703189478638772,2.0
Sneha Chinni,Shanghai Chef 2,0.0,-0.703189478638772,3.0
Sneha Munigela,Beyond Flavours,2.0,0.6983768998383802,1.0
Sneha Munigela,Paradise,0.0,-0.018513357410981285,2.0
Sneha Munigela,Republic Of Noodles - Lemon Tree Hotel,0.0,-0.599420076297892,3.0
Sneha Panda,PourHouse7,3.0,0.6554168480900494,1.0
Sneha Panda,Collage - Hyatt Hyderabad Gachibowli,0.0,0.5263499403940217,2.0
Sneha Panda,Labonel,0.0,-0.7006619399689232,3.0
Snehal Mahajan,Dunkin' Donuts,0.0,0.6965232972987823,1.0
Snehal Mahajan,GD's,0.0,-0.7012921041434361,2.0
Snehal Mahajan,Mazzo - Marriott Executive Apartments,0.0,-0.7026434629144301,3.0
Snehasish Behera,La La Land - Bar & Kitchen,2.0,0.6517257760213635,1.0
Snehasish Behera,Arena Eleven,0.0,-0.5478015594245828,2.0
Snehasish Behera,Collage - Hyatt Hyderabad Gachibowli,0.0,-0.6890900361400375,3.0
Sogathur Balaji,Mustang Terrace Lounge,0.0,0.690840593704878,1.0
Sogathur Balaji,Hyper Local,0.0,-0.4392199368619668,2.0
Sogathur Balaji,Banana Leaf Multicuisine Restaurant,0.0,-0.7029992072815534,3.0
Soham Chakravarty,Cascade - Radisson Hyderabad Hitec City,2.0,0.690840593704878,1.0
Soham Chakravarty,Amul,0.0,-0.7028858765402104,2.0
Soham Chakravarty,Al Saba Restaurant,0.0,-0.703189478638772,3.0
Soham Sthitaprajna,Owm Nom Nom,0.0,0.690840593704878,1.0
Soham Sthitaprajna,PourHouse7,0.0,-0.7011995188056979,2.0
Soham Sthitaprajna,Cream Stone,0.0,-0.7028858765402104,3.0
Sohan,Diners Pavilion,3.0,0.5800506961727669,1.0
Sohan,AB's - Absolute Barbecues,0.0,-0.3890888970477001,2.0
Sohan,AB's - Absolute Barbecues,0.0,-0.3890888970477001,3.0
Sohan Reddy,Zega - Sheraton Hyderabad Hotel,3.0,0.6762952971477463,1.0
Sohan Reddy,Paradise,0.0,-0.7019232822159183,2.0
Sohan Reddy,Tempteys,0.0,-0.7028858765402104,3.0
Sohini Chakraborty,Absolute Sizzlers,0.0,0.6775783001449052,1.0
Sohini Chakraborty,Tempteys,0.0,-0.7028858765402104,2.0
Sohini Chakraborty,Eat India Company,0.0,-0.703189478638772,3.0
Solmon Chris,Yum Yum Tree - The Arabian Food Court,2.0,0.6711815936978127,1.0
Solmon Chris,Aromas@11SIX,0.0,-0.703189478638772,2.0
Solmon Chris,Biryanis And More,0.0,-0.703189478638772,3.0
Sombabu P,Tandoori Food Works,2.0,0.6701156312323673,1.0
Sombabu P,Zega - Sheraton Hyderabad Hotel,0.0,-0.6949306781117205,2.0
Sombabu P,Prism Club & Kitchen,0.0,-0.7011995188056979,3.0
Somnath,Zing's Northeast Kitchen,1.0,0.589104634871197,1.0
Somnath,Hyderabad Chefs,0.0,-0.7028858765402104,2.0
Somnath,Dunkin' Donuts,0.0,-0.7030750642637245,3.0
Somnath Dash,Jonathan's Kitchen - Holiday Inn Express & Suites,3.0,0.6849532727771998,1.0
Somnath Dash,The Tilt Bar Republic,0.0,-0.2823912807170209,2.0
Somnath Dash,Over The Moon Brew Company,0.0,-0.7028321265121787,3.0
Sonal Ambani,Mazzo - Marriott Executive Apartments,2.0,0.6849532727771998,1.0
Sonal Ambani,NorFest - The Dhaba,0.0,0.19730460418103313,2.0
Sonal Ambani,PourHouse7,0.0,-0.6901205152766834,3.0
Sonali Rakesh,Cascade - Radisson Hyderabad Hitec City,3.0,0.6533266829722938,1.0
Sonali Rakesh,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
Sonali Rakesh,Aromas@11SIX,0.0,-0.703189478638772,3.0
Sonu Anand,Hyper Local,0.0,0.6983768998383802,1.0
Sonu Anand,Marsala Food Company,0.0,-0.6151446174814588,2.0
Sonu Anand,Hunger Maggi Point,0.0,-0.7025490348753349,3.0
Soudip Paul,Tempteys,1.0,0.6762952971477463,1.0
Soudip Paul,Khaan Saab,0.0,-0.7028858765402104,2.0
Soudip Paul,American Wild Wings,0.0,-0.703189478638772,3.0
Soumodip Pal,Hyper Local,2.0,0.6983768998383802,1.0
Soumodip Pal,Desi Bytes,0.0,-0.6509251439469532,2.0
Soumodip Pal,Tiki Shack,0.0,-0.7025490348753349,3.0
Soumya Sahoo,Delhi-39,3.0,0.5292513223199922,1.0
Soumya Sahoo,Mohammedia Shawarma,0.0,-0.7028858765402104,2.0
Soumya Sahoo,Republic Of Noodles - Lemon Tree Hotel,0.0,-0.703189478638772,3.0
Soumyajeet Bharadwaj,The Fisherman's Wharf,3.0,0.690840593704878,1.0
Soumyajeet Bharadwaj,Khaan Saab,0.0,-0.2599756263740832,2.0
Soumyajeet Bharadwaj,Momos Delight,0.0,-0.7025490348753349,3.0
Sourav,Tiki Shack,1.0,0.47837012043296295,1.0
Sourav,Dine O China,0.0,-0.703189478638772,2.0
Sourav,Shah Ghouse Hotel & Restaurant,0.0,-0.703189478638772,3.0
Sourin Sharrawy,B-Dubs,3.0,0.6606865661078515,1.0
Sourin Sharrawy,Paradise,0.0,-0.7018088678408707,2.0
Sourin Sharrawy,AB's - Absolute Barbecues,0.0,-0.7019232822159183,3.0
Sourya Satabdi,Shanghai Chef 2,1.0,0.6686295881055473,1.0
Sourya Satabdi,The Glass Onion,0.0,-0.703189478638772,2.0
Sourya Satabdi,Udipi's Upahar,0.0,-0.703189478638772,3.0
Souvik Banerjee,Mohammedia Shawarma,3.0,0.6004833857709395,1.0
Souvik Banerjee,Green Bawarchi Restaurant,0.0,-0.7000449987745438,2.0
Souvik Banerjee,Hotel Zara Hi-Fi,0.0,-0.7000449987745438,3.0
Sowmya Valentina,Cream Stone,0.0,0.5271461932339937,1.0
Sowmya Valentina,Eat India Company,0.0,-0.703189478638772,2.0
Sowmya Valentina,Kritunga Restaurant,0.0,-0.703189478638772,3.0
Spandangupta16,Yum Yum Tree - The Arabian Food Court,3.0,0.617822697460199,1.0
Spandangupta16,Hotel Zara Hi-Fi,0.0,-0.7027236381218351,2.0
Spandangupta16,GD's,0.0,-0.7028858765402104,3.0
Sravani Teja Perubotla,Royal Spicy Restaurant,0.0,0.6711815936978127,1.0
Sravani Teja Perubotla,Shah Ghouse Spl Shawarma,0.0,-0.7025490348753349,2.0
Sravani Teja Perubotla,Biryanis And More,0.0,-0.703189478638772,3.0
Sree Vatsava,KS Bakers,3.0,0.6839913594247343,1.0
Sree Vatsava,Karachi Bakery,0.0,-0.5615460649380449,2.0
Sree Vatsava,NorFest - The Dhaba,0.0,-0.7021963987923616,3.0
Sreenadha Bezawada,Frio Bistro,1.0,0.67493251482928,1.0
Sreenadha Bezawada,Triptify,0.0,-0.7025490348753349,2.0
Sreenadha Bezawada,Wich Please,0.0,-0.7025490348753349,3.0
Sri Charan,Amul,2.0,0.6262295401133451,1.0
Sri Charan,Absolute Sizzlers,0.0,-0.7000449987745438,2.0
Sri Charan,Al Saba Restaurant,0.0,-0.7000449987745438,3.0
Sribhargava Sai Chowdary,"3B's - Buddies, Bar & Barbecue",3.0,0.6568057053650351,1.0
Sribhargava Sai Chowdary,The Indi Grill,0.0,-0.17526874173964116,2.0
Sribhargava Sai Chowdary,Behrouz Biryani,0.0,-0.7028858765402104,3.0
Sridhar S,Banana Leaf Multicuisine Restaurant,3.0,0.6983768998383802,1.0
Sridhar S,T Grill,0.0,0.6819037506684967,2.0
Sridhar S,Over The Moon Brew Company,0.0,-0.7011995188056979,3.0
Srikanth Gupta,Biryanis And More,2.0,0.6528548543137658,1.0
Srikanth Gupta,Momos Delight,0.0,-0.7025490348753349,2.0
Srikanth Gupta,The Chocolate Room,0.0,-0.7028858765402104,3.0
Srikanth Srimanthudu,Hyderabad Chefs,0.0,0.658448452574858,1.0
Srikanth Srimanthudu,Biryanis And More,0.0,-0.7029992072815534,2.0
Srikanth Srimanthudu,Ulavacharu,0.0,-0.7029992072815534,3.0
Srinivas Aluri,Hyderabad Chefs,3.0,0.658448452574858,1.0
Srinivas Aluri,Triptify,0.0,-0.7019127827524814,2.0
Srinivas Aluri,La La Land - Bar & Kitchen,0.0,-0.7029992072815534,3.0
Srinivas Atreya,Eat India Company,0.0,0.6339551941547628,1.0
Srinivas Atreya,The Foodie Monster Kitchen,0.0,-0.6964677000041194,2.0
Srinivas Atreya,Domino's Pizza,0.0,-0.7028858765402104,3.0
Srinivas Lanka,American Wild Wings,3.0,0.6889869911652801,1.0
Srinivas Lanka,KFC,0.0,-0.5609317321994975,2.0
Srinivas Lanka,Asian Meal Box,0.0,-0.7025490348753349,3.0
Srinivas Reddy,Hyderabadi Daawat,0.0,0.5286165116525315,1.0
Srinivas Reddy,American Wild Wings,0.0,-0.7030750642637245,2.0
Srinivas Reddy,Cascade - Radisson Hyderabad Hitec City,0.0,-0.703189478638772,3.0
Srinivas Varma,The Fisherman's Wharf,2.0,0.690840593704878,1.0
Srinivas Varma,PourHouse7,0.0,-0.6433186712896051,2.0
Srinivas Varma,Triptify,0.0,-0.6944891332799401,3.0
Srinjoy Roy,Zing's Northeast Kitchen,3.0,0.589104634871197,1.0
Srinjoy Roy,Desi Bytes,0.0,-0.7028858765402104,2.0
Srinjoy Roy,American Wild Wings,0.0,-0.703189478638772,3.0
Srinu Jangam,Tempteys,1.0,0.6762952971477463,1.0
Srinu Jangam,Club Rogue,0.0,-0.7028858765402104,2.0
Srinu Jangam,Collage - Hyatt Hyderabad Gachibowli,0.0,-0.703189478638772,3.0
Sriram Jv,Yum Yum Tree - The Arabian Food Court,0.0,0.6711815936978127,1.0
Sriram Jv,Collage - Hyatt Hyderabad Gachibowli,0.0,-0.703189478638772,2.0
Sriram Jv,Mathura Vilas,0.0,-0.703189478638772,3.0
Srishti Bhardwaj,Faasos,0.0,0.6575521766276967,1.0
Srishti Bhardwaj,Behrouz Biryani,0.0,-0.019113124353561037,2.0
Srishti Bhardwaj,Desi Bytes,0.0,-0.7028858765402104,3.0
Sssgowtham061,Hunger Maggi Point,0.0,0.6332838291676253,1.0
Sssgowtham061,Asian Meal Box,0.0,-0.07837367174695639,2.0
Sssgowtham061,The Indi Grill,0.0,-0.6992445246734287,3.0
Steve Rogers,Khaan Saab,1.0,0.6711815936978127,1.0
Steve Rogers,Yum Yum Tree - The Arabian Food Court,0.0,-0.7027236381218351,2.0
Steve Rogers,Over The Moon Brew Company,0.0,-0.7028321265121787,3.0
StomachFull/Fool,The Fisherman's Wharf,1.0,0.690840593704878,1.0
StomachFull/Fool,Delhi-39,0.0,-0.7027236381218351,2.0
StomachFull/Fool,Pakwaan Grand,0.0,-0.703189478638772,3.0
Stuti Maji,The Foodie Monster Kitchen,0.0,0.6400594433267548,1.0
Stuti Maji,Biryanis And More,0.0,-0.7030750642637245,2.0
Stuti Maji,eat.fit,0.0,-0.7030750642637245,3.0
Subash Reddy,Hunger Maggi Point,0.0,0.6332838291676253,1.0
Subash Reddy,Over The Moon Brew Company,0.0,-0.703189478638772,2.0
Subash Reddy,SKYHY,0.0,-0.703189478638772,3.0
Subbu Subbarao,The Indi Grill,3.0,0.5655730679623552,1.0
Subbu Subbarao,Hyper Local,0.0,-0.7026434629144301,2.0
Subbu Subbarao,Prism Club & Kitchen,0.0,-0.7026434629144301,3.0
Subhani,Yum Yum Tree - The Arabian Food Court,0.0,0.6711815936978127,1.0
Subhani,Zega - Sheraton Hyderabad Hotel,0.0,-0.7028858765402104,2.0
Subhani,The Foodie Monster Kitchen,0.0,-0.703189478638772,3.0
Subhash Chandra,Labonel,2.0,0.6762952971477463,1.0
Subhash Chandra,Gal Punjab Di,0.0,-0.7028858765402104,2.0
Subhash Chandra,Mohammedia Shawarma,0.0,-0.7028858765402104,3.0
Subhash Shahu,Diners Pavilion,0.0,0.5800506961727669,1.0
Subhash Shahu,Cafe Eclat,0.0,-0.7028858765402104,2.0
Subhash Shahu,Marsala Food Company,0.0,-0.703189478638772,3.0
Subhransu Mohapatra,KFC,0.0,0.6515442173018388,1.0
Subhransu Mohapatra,Paradise,0.0,-0.7019232822159183,2.0
Subhransu Mohapatra,eat.fit,0.0,-0.7030750642637245,3.0
Subro.matt,Club Rogue,0.0,0.6711815936978127,1.0
Subro.matt,Mohammedia Shawarma,0.0,-0.7028858765402104,2.0
Subro.matt,Hyderabadi Daawat,0.0,-0.703189478638772,3.0
Sudeep Pattanayak,"3B's - Buddies, Bar & Barbecue",3.0,0.6568057053650351,1.0
Sudeep Pattanayak,Sweet Basket,0.0,-0.7028858765402104,2.0
Sudeep Pattanayak,Biryanis And More,0.0,-0.703189478638772,3.0
Sudeep Sodani,Labonel,3.0,0.6762952971477463,1.0
Sudeep Sodani,Khaan Saab,0.0,-0.690629004397978,2.0
Sudeep Sodani,Jonathan's Kitchen - Holiday Inn Express & Suites,0.0,-0.7030750642637245,3.0
Sudeepta Ghadei,Tempteys,2.0,0.6762952971477463,1.0
Sudeepta Ghadei,Khaan Saab,0.0,-0.7028858765402104,2.0
Sudeepta Ghadei,Zega - Sheraton Hyderabad Hotel,0.0,-0.7028858765402104,3.0
Sudha Chittamula,Aromas@11SIX,0.0,0.690840593704878,1.0
Sudha Chittamula,Pista House,0.0,-0.5615460649380449,2.0
Sudha Chittamula,Pista House,0.0,-0.5615460649380449,3.0
Sudhashree Pattnayak,Tempteys,3.0,0.6762952971477463,1.0
Sudhashree Pattnayak,Delhi-39,0.0,-0.7028858765402104,2.0
Sudhashree Pattnayak,Feast - Sheraton Hyderabad Hotel,0.0,-0.703189478638772,3.0
Sudhindra87,Biryanis And More,2.0,0.6528548543137658,1.0
Sudhindra87,Shah Ghouse Hotel & Restaurant,0.0,-0.6120302064049792,2.0
Sudhindra87,Khaan Saab,0.0,-0.7027236381218351,3.0
Sudip Mukherjee,Komatose - Holiday Inn Express & Suites,0.0,0.6517257760213635,1.0
Sudip Mukherjee,PourHouse7,0.0,-0.634315688873761,2.0
Sudip Mukherjee,Dunkin' Donuts,0.0,-0.7030750642637245,3.0
Suhani Bhasin,The Foodie Monster Kitchen,1.0,0.6400594433267548,1.0
Suhani Bhasin,Triptify,0.0,-0.7025490348753349,2.0
Suhani Bhasin,Royal Spicy Restaurant,0.0,-0.7028858765402104,3.0
Sujan Disambiguative Manna,Hotel Zara Hi-Fi,0.0,0.619637899877391,1.0
Sujan Disambiguative Manna,Yum Yum Tree - The Arabian Food Court,0.0,-0.7027236381218351,2.0
Sujan Disambiguative Manna,Collage - Hyatt Hyderabad Gachibowli,0.0,-0.7029992072815534,3.0
Sujay Garg,Chinese Pavilion,3.0,0.6667988252737063,1.0
Sujay Garg,Beyond Flavours,0.0,-0.703189478638772,2.0
Sujay Garg,Olive Garden,0.0,-0.703189478638772,3.0
Sukhpreet Singh,The Lal Street - Bar Exchange,3.0,0.4750250049738018,1.0
Sukhpreet Singh,PourHouse7,0.0,-0.6811175328608393,2.0
Sukhpreet Singh,Kritunga Restaurant,0.0,-0.703189478638772,3.0
Suman Basak,Triptify,0.0,0.5780590535567539,1.0
Suman Basak,Khaan Saab,0.0,-0.7027236381218351,2.0
Suman Basak,Jonathan's Kitchen - Holiday Inn Express & Suites,0.0,-0.703189478638772,3.0
Sumeet,Shree Santosh Dhaba Family Restaurant,1.0,0.6400779598411108,1.0
Sumeet,Triptify,0.0,-0.7019127827524814,2.0
Sumeet,AB's - Absolute Barbecues,0.0,-0.7019232822159183,3.0
Sumit Kumar Singh,Absolute Sizzlers,2.0,0.6775783001449052,1.0
Sumit Kumar Singh,AB's - Absolute Barbecues,0.0,-0.7019232822159183,2.0
Sumit Kumar Singh,Delhi-39,0.0,-0.7027236381218351,3.0
Sumit Singh,Paradise,2.0,0.6436764484353297,1.0
Sumit Singh,Aromas@11SIX,0.0,-0.6120302064049792,2.0
Sumit Singh,The Indi Grill,0.0,-0.6992445246734287,3.0
Sumon Dey,B-Dubs,2.0,0.6606865661078515,1.0
Sumon Dey,IndiBlaze,0.0,-0.7028858765402104,2.0
Sumon Dey,Royal Spicy Restaurant,0.0,-0.7028858765402104,3.0
Sunand Das,Feast - Sheraton Hyderabad Hotel,3.0,0.5277285612747602,1.0
Sunand Das,13 Dhaba,0.0,-0.7025490348753349,2.0
Sunand Das,Green Bawarchi Restaurant,0.0,-0.703189478638772,3.0
Sunanda,Olive Garden,3.0,0.690840593704878,1.0
Sunanda,T Grill,0.0,0.4015238268211495,2.0
Sunanda,Pakwaan Grand,0.0,-0.5721942705447367,3.0
Sunil.bollineni,Beyond Flavours,3.0,0.6983768998383802,1.0
Sunil.bollineni,Paradise,0.0,-0.05117503752101973,2.0
